show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
,TV Show,Trophy,Tyler James,"Christy Carlson Romano, Mark Jude Sullivan, Alex McKenna, Kevin Carolan, Cheyenne Jackson, Collin Smith",Canada,"June 20, 2021",1942.0,13+,103 min,"Arts, Entertainment, and Culture, Fantasy, Horror","We take you through Buddhist mindful philosophy, Yoga mantra meditation and a guided meditation session for use in your everyday life. Focusing on anything in your environment that you find soothing and calming helps you relax and our session gives you the tools to take your practice to new levels. Guided by Anne-Marie Newland the founder of Sun Power Yoga and author of Sun Power Yoga Shala."
s7165,Movie,God's Compass,Jeff Burr,"James Boss, Eric Park, Abel Ryu, Pedro Lanre","Poland, United States","March 30, 2021",1929.0,TV-PG,,Military and War,Devineni is a very power full pollution in Vijayawada city. An other position vangaveeti ranga is all so power full leader in Vijayawada city. Both are leaders good friends are beginning days.
s8281,TV Show,Protibimbo,Simon Hunter,"Vincent Spano, Michael Winslow","Canada, United States","September 18, 2021",1988.0,16,152 min,Historical,"Suryaprakash, an ambitious businessman, wishes to accumulate a lot of wealth for himself. He asks a scientist to clone him to replace him at home, while he gives his time to his business."
s4692,TV Show,,Brandyn T. Williams,"K. Bhagyaraj, Ashwini, K. K. Soundar, Kallapetti Singaram","United States, Portugal","October 5, 2021",2004.0,ALL,84 min,"Action, Horror, Science Fiction","Kick up the energy and power up results with your second tabata-style HIIT workout of this program. You'll work your entire body in this weighted HIIT workout, so get ready to sweat & feel the burn. Follow this program's weekly schedule for 4+ weeks for optimal results after 4+ weeks in Series 7.0. Head to my website (FitnessMaggie) for the 8.0 weekly schedule, yoga series schedules & more."
,TV Show,To End All Wars: Director's Cut,Carl Gurevich,"Peggy Shannon, Sterling Holloway, Russell Hopton, Claude Gillingwater, Edwin Maxwell","Chile, Argentina, United States","May 1, 2021",1942.0,16,34 min,Faith and Spirituality,"Astronomers have begun one of the most far-reaching efforts to study the cosmos. They are forging giant new telescopes, while marshaling vast computational power. These technologies are part of a historic quest: to peer into space and time, to find out how the universe gave birth to galaxies and planets, to discern the amazing world of gravity and test theories by Einstein and other scientists."
s5276,TV Show,Gary Gulman: In This Economy?,"Lea Borniotto, Vera Borniotto, Edoardo Nervi","Pat O'Brien, Babe Ruth, Lou Gehrig",Austria,"May 1, 2021",1954.0,NC-17,114 min,"Drama, International, Western","Film team decides to make a documentary about the famous Baron Palace, but after several attempts eventually led to catastrophic failure to extraction the necessary permits to shooting ."
s5744,TV Show,Bearry,John Holdsworth,"Tommy Chong, Freeway Ricky Ross, Michael Ruppert, Jello Biafra, Kevin Booth","Canada, Germany","April 24, 2021",1981.0,PG,128 min,"Comedy, Drama",This film is based on a real-life event of Sumiya Dorjsuren who competes in the 57 kg and ranks world number one judoka according to the Olympic ranking qualification in Rio Olympics 2016. The film has attracted many actual life events of Sumiya Dorjsuren including happy and sad moments but it will conclude with her competing in the Olympics and hoping that she'd be successful.
s4379,TV Show,,P.S. Mithran,"Louis Hayward, Joan Bennett, George Sanders",Canada,"August 1, 2021",2013.0,16+,,"Drama, Romance",Gary Cooper won the Oscar for the Best Actor in this classic tale of a lawman who stands alone to defend a town of cowardly citizens against a gang of revenge-seeking criminals.
s7254,Movie,Let Me Be Frank,Jacob Bellamy,"Julia Stockler, Carol Duarte, Flavia Gusmao","Poland, United States","October 1, 2021",2013.0,NC-17,71 min,"Arts, Entertainment, and Culture, Drama, International",Two sisters fall for the same man. One of them sacrifices her love but she is carrying a secret.
s2247,Movie,,Maneesh Sharma,"Timothy West, Prunella Scales","United Kingdom, United States","April 30, 2021",1995.0,TV-Y,154 min,"Animation, International, Kids","A little boy named Lincoln, who is bullied for the way he talks, creates a superhero in his head. A lonely man rescues a puppy who transforms his life and falls in love. This inspiring story illustrates how kindness can truly make a difference. From the creator of the hit faith and spirituality movie ""A Box of Faith"" comes this family movie of inspiration."
s4434,Movie,Twelve Legend,Ka-Wai Kam,"Bea Santos, Olunike Adeliyi, Ari Millen, Christine Horne, Dmitry Chepovetsky, Jon McLaren, Zoe Belkin, Paul Amos","Italy, Canada","July 27, 2021",1954.0,TV-NR,39 min,"Arthouse, Drama, LGBTQ","David Attenborough takes us into the remarkable lives of hummingbirds via stunning slow motion photography. Everything about these tiny birds is superb and extreme. They have the highest metabolism, fastest heart beat and most rapid wing beat in the avian world. They evolved to feed on flowering plants but are now a crucial part of wider ecosystems. How do they mate, raise their young, and live?"
s9097,Movie,The A-Team,Hans Petter Moland,"Icewear Vezzo, Neisha Neshae, K Deezy, Emory Lawrence, Mena Monroe, King Wesley","Denmark, United Kingdom, Czech Republic, Netherlands",,1932.0,7+,,"Action, Sports","For three decades, Jean Aspen and Tom Irons called Alaska's remote Brooks Range home. Choosing to live lightly with the land, their family built a log cabin and explored the valley on foot. Now elders, the couple decide to close the circle and erase their footprints. In their third documentary, they dismantle their home and carefully restore the site to intact wilderness."
s2805,TV Show,Rubbadubbers,Suneel Darshan,"John Abraham, Vivek Oberoi, Esha Deol, Lara Dutta, Ajay Devgn","France, United States","October 5, 2021",1952.0,TV-NR,76 min,"Comedy, Special Interest","Some time passed and Felícia narrates important moments in her life that took place during this period. She and still has a feeling of incompleteness. Upon meeting Sandra, she will begin to question her dreams and goals in life."
s2430,TV Show,The Farmer and the Belle: Saving Santaland,Zak Penn,Dwayne Perkins,"Canada, Germany","July 24, 2021",2011.0,TV-Y7,122 min,"Action, Suspense, Unscripted","Nursery rhymes, baby videos and kids songs that your preschooler can dance to all day long! Enjoy this collection of 22 Mother Goose Club hit videos. Your children can race along the tracks to ""Freight Train"", spin in circles with their friends to ""Ring Around the Rosy"" or do a robot dance to the original Mother Goose Club hit ""Rockin' Robot""!"
s8080,TV Show,Ghost Stories,David Gidali,Whitney Cummings,"United States, United Arab Emirates","August 17, 2021",2018.0,TV-Y7,2 min,"Action, Drama, International","Near the end of the Yuan Dynasty, different camps of fighters wreak havoc in the realm of combat. There are rumors that the possessor of Dragon Slaying Saber and Heavenly Sword can become the invincible fighter"
s1194,Movie,Maximum Ride,Mike Klassen,"Annapurnamma, Gemini Suresh, Chaitanya Garikapati, Viva Raghav, Ram Ravipalli, Satish Saripalli","United States, United Kingdom, Germany","July 27, 2021",1990.0,16,47 min,"Arts, Entertainment, and Culture, Drama, Horror","In 1944, a courageous group of Russian soldiers manage to escape from German captivity in a half-destroyed, legendary T-34 tank. These were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles. This version is the Director's Cut of the film and features additional scenes."
s2858,TV Show,Wonder Boy for President,Hiroshi Fukutomi,"Marc Thompson, Rebecca Soler",,"October 3, 2021",,UNRATED,11 Seasons,"Action, Drama, Special Interest","A lot of people are looking to feel more confident in their yoga practice, whether it's finding more stability or flexibility. So as you go through this series you'll find in each video an increase in the challenge difficulty and a common issue that can be addressed, and as you progress you'll feel noticeably stronger, more flexible, you'll have more mobility and you might even lose some weight."
s7843,TV Show,A Fine Step,William A. Graham,"Omar Edwards, Jessie Wagner, Kenny Vaughan, Normie B, Mustapha Khan, Don Braden, Clark Gayton, Jeremy Pelt, Charlie Ernst, Ralph Rolle","United States, Thailand","April 13, 2021",1921.0,PG,81 min,"Drama, Romance",The mixed Deep Space Nine crew of Federation and Bajoran officers winds up the seventh and final season of the show with suspenseful episodes that try to pull together all the plot threads (or at least the biggest ones).
s7769,,Doctor Liza,Lou Kennedy,Omar Garcia,"United Kingdom, Hungary, United States","March 30, 2021",1999.0,16+,,"Arts, Entertainment, and Culture, Comedy, Faith and Spirituality",
s3819,Movie,A Hug,María Ripoll,"Ben Stiller, Jack Black, Robert Downey","Denmark, United Kingdom, Czech Republic, Netherlands",,1948.0,TV-14,113 min,"Action, Adventure, Suspense","It's dark terror under the blazing sun in this horrifying body count epic about a group of campers on a remote Florida island who accidentally resurrect Jack Logan, an undead sorcerer who was buried alive ninety years earlier."
s5572,TV Show,4 Cars,Andrew Jarecki,"James Spader, Robert Downey Jr., Kim Richards, Paul Mones",Mexico,,1920.0,13+,92 min,"Anime, Drama","In the second season of Making the Cut, Heidi Klum and Tim Gunn welcome 10 established designers from around the world to Los Angeles, CA where they compete to become the next global fashion brand. Each week, winning looks will be available to buy on Amazon in the Making the Cut store, and the last designer standing will receive one million dollars to invest in their brand."
s9388,Movie,"Sister, Sister",Sterling Macer Jr.,"Simon Baker, Paz Vega, Chloe Moretz","Ireland, Belgium, France, Luxembourg, United Kingdom","April 20, 2021",2001.0,13+,49 min,"Action, Arthouse, Romance",
s9077,TV Show,Obsession,Christopher Ashley,"Luke Wilson, Samuel L. Jackson, Leslie Bibb, Peyton List, Ryan Lee, Tracie Thoms, Muse Watson","United Kingdom, France","July 26, 2021",1964.0,AGES_16_,100 min,"Adventure, Drama, Military and War","Russell Crowe stars as a strong, quiet detective determined to unravel the past to discover the truth about a violent young man released from prison."
s5650,TV Show,Doli Saja Ke Rakhna,Min Sook Lee,Dr. Charles Russell Severance,"Switzerland, India","September 12, 2021",2015.0,PG,122 min,"Military and War, Western","When a flood hits, Briar is washed away and ends up in the company of a traveling circus. Now his brother Bramble must embark on a grand journey to bring him home. Both of the Bear Brothers will need to learn the value of family in this wild adventure."
s3898,TV Show,Stinger,Larry Weitzman,"Kristoffer Joner, Ane Dahl Torp, Jonas Hoff Oftebro, Edith Haagenrud-Sande","India, United States",,1937.0,PG,19 min,"Comedy, Horror, Young Adult Audience",3 best friends travel to Mardis Gras during their senior year of college with the hopes of getting some action.
,TV Show,I'm Not There,Steve Yu,"Bruce Davison, Holly Taylor, Rita Volk","Spain, United Kingdom, Italy","August 27, 2021",1927.0,18+,68 min,"Comedy, International, LGBTQ","Jessica and her fiancé finally move out of the city and into their dream home on a quiet suburban street. When their strange and mysterious new neighbor lures Jessica inside his home, she finds herself imprisoned in a meticulously decorated 1950's bunker."
s6370,Movie,Savannah,"Isaac Florentine, Scott Adkins",,"Japan, France","June 23, 2021",1987.0,UNRATED,87 min,Science Fiction,An Indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. Yatra is an emotional tribute to the former Chief Minister of Andhra Pradesh Y. S. Rajasekhara Reddy.
s1223,TV Show,Hairy Ape,Paul Tickell,"Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris, Chris O'Donnell, Donal Logue, Amaury Nolasco, Kate Burton, Olga Kurylenko, Rothaford Gray, Joel Gordon, Jamie Hector, Andrew Friedman, Marianthi Evans, Nelly Furtado, Jay Hunter, Maxwell McCabe-Lokos, Kerr Hewitt, Stephen R. Hart, Martin Hindy, Herbert Johnson, Philip Williams, Warren Belle, Ted Atherton, Katie Odegaard, Rico Simonini, Pj Lazic, Brandon Carrera, Joshua Barilko, Conrad Pla, Larry Wheatley, Janice Nguyen, Gouchy Boy, Spike Adamson, Carlos Gonzalez-vlo, Lana Denis, Barrington Bignall, James Rogers, Christina Jocic, Noelle Gray, Candice Hotchkiss, Genadijs Dolganovs, Dale Yim, Tig Fong, Siobhan Murphy, Sergei Nikolich, Kristina Falcomer, Sima Fisher, Brea Grant, Kristin Mellian, Aaron Pushkar",Canada,"October 3, 2021",1973.0,TV-G,173 min,"Comedy, Special Interest","In this action packed slasher, murderous Victor Crowley takes on an entire police department, paramedic team, and heavily armed S.W.A.T. unit, forcing Marybeth and the troops into an epic showdown."
s836,TV Show,Pajanimals,Ravi Kinnagi,"Kelsey Pribilski, Chip Llorens, Avi Lake, Diana Rose, Darrell Mitchell","United Kingdom, Canada, United States","August 6, 2021",1945.0,TV-G,61 min,"Action, Animation, Fantasy","Lonesome Dove meets 3:10 to Yuma in this bullet ridden tale of revenge, redemption and courage"
s5174,Movie,Grace of God,Hisonni Johnson,"Randy Carr, Teule Chisolm Jr., Parnesha Ingram, Carlos Santiago, Terrence Nelson, Carl Jefferson, Lizbeth Resendiz, Wesley Hapner, Jason Mahoney, Chase Stancel, Will Sch, Patrick Spann, Robert Diaz, Jimmy Fontaine, Clayton Carmine, Mike Torres, Khalil Barnett, Chris Copeland, Braylon Allen, Elyas Rashid, Dillon Victor, Jairus Ellis, Deandre T. Richburge, Alan Smith, Bryan Davis, Justin Singh","Chile, Argentina, United States","April 30, 2021",1982.0,TV-14,163 min,"Documentary, Drama, Faith and Spirituality","Spectacular views from across the globe including underwater reefs in the Philippines, penguins in Argentina, the Ice City of Harbin China, the Panama Canal, Millennium Park in Chicago, Oregon Cattle Ranch, Glass Fish, the Panama Rain Forest , Hacienda Temozon in Mexico, Shibuya Crossing in Tokyo, Venice gondolas, Prague, Zocalo Square in Mexico City, Tanah Lot in Bali and Bellagio Fountains."
